Id,Label,Comment
6770,0,tuyeetj voiwf
6771,0,Vinh Điền tri ân đỉnh lắm luôn
6772,2,"djt cu cái văn chia tay EQ nó âm mẹ r, nhắm làm đc k ngứa mắt"
6773,2,Mùa sau duma anh t bắn cho nát cái đội lone này
6774,0,ok chú 7
6775,0,Quốc Pháp ko vo dich mua nay thi mua nao
6776,0,Nguyễn Nhật đến mùa nào mới là của chúng ta
6777,1,thooi cút
6778,0,Bye SE
6779,0,Có khi nào NĐT mới vào thì SBTC đổi tên gì đó và Slayder thi đấu cho đội tuyển đó không ae
6780,0,Ủa r gánh lên top 2 xong kick xong méo chúc vì ngta vô gam
6781,0,-1 Se con
6782,0,cuộc đua trụ hạng
6783,0,Văn chia tay kiểu j v
6784,0,Nhìn là biết ngoài top 5
6785,0,Thật là tuyệt vời. GAM từ 1 đội bị presing bây giờ đang làm content đủ kiểu với việc cbi công bố bom tấn slayder. Sbtc từ 1 đội hạng nhì mang nhiều nuôi tiêc và tình cảm của fan giờ đây khac gi bai rác ko 
6786,0,Thế mùa tới SE tranh slot trụ hạng sao 
6787,1,Cook sớm rồi
6788,2,Nó gánh cả mùa xong cái văn chia tay kiểu cđb gì v
6789,0,Hoàng Tuấn ứng tuyển thôi
6790,2,Đợi a ba rút vốn thì t cũng dí bờ vào ủng hộ cái team lồng này
6791,0,Tạm biệt suất cktg
6792,1,Phùng Văn Thông quả cap vô ơn vl 
6793,0,"Không muốn chúc thì để trong lòng giùm đi mấy a Media ơi, để trong cái bài r chi vậy "
6794,0,Tuấn Minh GAM timeeee
6795,0,niem
6796,0,SE quyết định nhả Der với Ren cho GAM để GAM hoàn thiện đội hình chuẩn bị cho cktg
6797,1,cook 
6798,0,Son Tung nghỉ xem luôn 
6799,1,chính thức fan mọi đội đánh với SEdan
6800,0,Thông báo này được đăng lên cũng là lúc tình cảm của tôi dành cho SE chấm dứt….
6801,1,Tự lấy súng bắn dô cu
6802,0,Hoàng Nam đội hình này trụ hạng cũng ác đấy chứ .
6803,0,"Thành Phước chúc mừng
gam zô địch"
6804,0,Namanh Phan ngạc nhiên quá
6805,1,cook la chac chan
6806,0,GAM ESPorts đang cập nhật tt
6807,0,nai sừ. mùa này đầu tư để xuống hạng
6808,0,Bùi Đức Mạnh  trao cúp luôn
6809,0,Nhân Quyền kết thúc rồiii
6810,0,Nguyễn Mars vô địch trụ hạng
6811,2,Văn chia tay viết kiểu đbrr gì v
6812,2,Truyền thông như kặc
6813,0,Fan gam 23 năm Trần Bình An
6814,0,+1 cup cho G
6815,0,thanh lọc quá ạ
6816,0,welcom slayder 
6817,0,thằng viết cái cap xứng đáng bị đuổi cổ
6818,0,Bom tấn đâu ae mãi chưa chộ hay ngày cuối mới có bom tấn kk
6819,0,Hải Thanh tui chui hang mùa hè sớm
6820,0,Bạch Văn Đức line up của b đây.
6821,0,Hưng Võ bạn chịu làm fan GAM chưa
6822,0,sad ending...
6823,1,Sân đè 
6824,0,V là xong r đó 
6825,0,Chưa chắc đẻ qua Gam là tốt sợ thằng der qua Gam đánh ko hợp đội hình thì cũng vậy
6826,2,Vc tuss 
6827,0,SE= Slayder Esport giờ nên dịch sao đây
6828,0,Hữu Nhân v là mùa hè GAM vô địch nữa r
6829,0,GAM Slayder letgoooo cktg đang đợi Der
6830,1,Nguyễn Đức Minh thôi cook r 
6831,0,"Nguyễn Phúc Phát mùa sau là mùa trụ hạng, lọc fan cực mạnh"
6832,2,"Nguyễn Thị Cê nghĩ theo dõi cái đội tuyển này a ơi, rác vl đuổi hết"
6833,1,Pham Minh mùa sau khả năng cao cook ha 
6834,0,Nguyễn Hậu chịu mới top 2 mà nó bán ráo chọi bỏ
6835,0,Ae yên tâm mùa sau có SE Long Hiệp quay lại r nhé ae đừng vội quay xe
6836,0,Tạ Phương Đông xứng đáng tranh vé trụ hạng chưa bạn
6837,1,Anh Kiet cút dc chưa
6838,0,Gam Welcome ha
6839,0,Diễm Quỳnh thôi toang rồi quỳnh ơi 
6840,0,Nguyễn Trầm Hoàng Danh trụ hạng thoi ô
6841,0,Biết ngayy
6842,0,Trường cuối năm gỡ
6843,0,Thôi xong mất 2 chủ lực se lại về hạng 4 thôi
6844,0,Trường Vỹ đốt giúp tui cái áo
6845,0,no Slayder no party
6846,0,thôi hè này trụ hạng tốt :d
6847,0,Nguyễn Quang Huy chuyển sang anti đc chưa 
6848,0,Hoàng Pi se của tui tr ơiii
6849,0,Tuấn Dương thôi chịu sang làm fan Gam dc rồi
6850,0,"Yên tâm mua áo GAM r, thanks"
6851,1,"Dẹp mẹ đội đi mấy cha ơi, đánh đấm j nữa"
6852,0,Duy Khanhh đã ta ơiii
6853,0,Kiet Anh Huynh Tran style hả  vừa out GAM mà kkkk
6854,0,Lại Minh apply vô
6855,0,Nguyen Duy Viet nhìn cap thì có vẻ rất là cay 
6856,0,Thành Nguyễn Xuân trụ hạng timeeee
6857,0,70% Esport
6858,0,Tài Quách cktg nữa kh
6859,0,Thua thật r
6860,0,Th đái r Minh Huy ơi
6861,1,Bach Le vl farewell 
6862,1,Dự mua này của SBTC từ truyền thông đến đội tuyển đ ai xem..quay xe thôi..dm lên đc top 2 hy vọng ra cktg cuối cùng đi hết
6863,0,"-1 SeCon, +1 GamCon"
6864,0,Vĩnh Song chuyển qua làm fan GAM thôi
6865,0,"Không chúc người ta thành công vì không thật lòng thì ok, cũng hợp lí. Nhưng mà thêm vài chữ cảm ơn vì những đóng góp của Slayder cho tập thể và người hâm mộ SE vào có phải đỡ bị chửi hơn không"
6866,0,-1 se con đó là tao
6867,0,Nguyễn Trung Kien mùa nào là mùa của chúng ta 
6868,0,Trung Thanh đi cktg thui fr
6869,0,Bùi Quang Anh sống bẩn tình cảm mà
6870,0,Lương Hoài Nam Quả farewell đi vào lòng đất
6871,0,Harry Nguyen cái bài ctay này nó lạ quá
6872,0,Võ Vương Hoàng Ngọc GAM Slayder ổn áp ko a
6873,0,Chắc cay lắm
6874,0,Trần Huỳnh Sơn má xem cái văn chia tay kìa bro
6875,0,Phạm Khoa đk zô ứng tuyển đi anh 
6876,0,Tuấn Hưng này ko khác gì thư xin đc làm gam con
6877,1,"Chúc mừng
team + media mùa này cook"
6878,0,Văn vẻ như *** ***
6879,0,Y chóc
6880,0,Ngô Đức Mạnh ko thấy lạ lắm 
6881,2,Hastag #ditmenhadautumoi
6882,2,Nát r đkm
6883,0,Tiến Đức điiiii
6884,0,Ngô Tuấn Lê Chiến Thắng áo SE chắc lại cất thêm mùa nữa r 
6885,2,"Mấy thg l vô ơn bội nghĩa, làm ơn mắc oán chúc SE luôn top 8 xuyên suốt mùa giải"
6886,0,Quốc Hào top 6 là kỳ tích
6887,0,Thôi xong mẹ rồi. Sau cái bài này thì ko ít SE con quay xe. Trong đó có t
6888,0,Không lẽ tình thân của SE vs Gam đc thể hiện bằng GAM slayder
6889,0,wellcome Style
6890,0,Hoàng Bửu Triết Minh đội tuyển mà ai cũng biết 
6891,0,Nguyễn Nhân đi cktg th 
6892,0,Anh Khoa giờ chỉ có quai cạc là đối thủ của gam
6893,0,Nguyễn Thắng SE vô địch mùa này t với m off game luôn ko
6894,1,se cook gam lên ngôi
6895,0,Nguyễn Đạt Minh trụ hạng
6896,0,Đậu Mạnh Kiên cất poster vào 1 góc thôi
6897,0,mùa này là mùa của chúng ta chưa
6898,1,"Mùa sau ta nói vinboiz bắn gãy cánh tay gánh địa ngục với Đần NK ,sao ko cho e pk với cỗ máy thông tin già nua"
6899,0,Gấu Dễ Thương anh Gấu biết chuyện gì sắp diễn ra rồi đó 
6900,2,Tus như cái l ấy cx viết trong khi ngta cống hiến to vl mà k viết đc cái tus ctay cẩn thận à
6901,0,Chịu 
6902,0,Hoài Ân bến đỗ mới 
6903,0,Đặng Thanh Sang GAM TIMEEEEEEEE
6904,0,Danh Đoàn cái gì đây.
6905,0,viết caps  vậy
6906,0,Nghe cay cú vậy mùa này trụ hạng
6907,1,chưa đánh nữa mà thấy SE antifan đông nhất VN rồi mặc dù GAM vừa làm quả to vcc nhưng chưa đú nổi content này của SE 
6908,0,Nguyễn Thanh Vịt ông quay cho tui cái trailer cái
6909,0,chết cơm
6910,1,Chúc slayder thành công. Còn bãi rác vì vẫn là bãi rác thôi thay đổi sao được từ thằng trên cho tới thằng gõ máy.
6911,0,Nói chung ABa còn xem thì còn xem.. Chứ cũng chỉ là cảm xúc theo ABa..
6912,1,SE cook roi o deeeeeee\
6913,0,Đây rrr Minh Cao what’s time
6914,0,thua
6915,0,Nguyễn Xuân Phúc t phán đâu sai gamtime
6916,1,Cookkkkkkk
6917,0,SE vinboi
6918,0,Anh Tuan cơ hội của anh Lia tới rồi
6919,0,Thai Anhh Huy Hoang đúng là bom tấn 
6920,0,Hà Tâm chiện gì tới thì cũng tới
6921,0,Minh Phạm lọc fan time
6922,0,A out team rồi đó Nguyễn Tấn Thiện Huy giờ chỉ xem aba thui 
6923,0,Toàn Nguyễn cbi welcome Sofm nè
6924,0,Đội-mà-ai-cũng-biết-là-ai-đấy mới đúng nha ad
6925,0,Quang Huy còn lạc quan ko se con
6926,0,Nguyễn Đình Khải t nói rồi 
6927,0,Hiếu Bạch tui qua fan gam đây
6928,0,Võ Nhật pất ngờ qué 
6929,2,Đầu căk
6930,0,Cái tuss chia tay thế này vẫn để được 12h .
6931,2,Văn như cái đb vậy á
6932,0,SE Sofm
6933,0,Ca Linh Mùa sau như nào anh
6934,2,Sbtc  Sống như cl
6935,0,chính thức unflow từ đây
6936,0,Vu Tran Tuan Anh đi r 
6937,0,Nguyễn Đức Mạnhh đi kể nghe coi xem có chuyện gì
6938,1,Vũ An Bình văn phong như đứa vô học 
6939,0,Hùng Bùi kick gánh tạ lấy rừng im lặng về
6940,0,Em rank Bk có thể làm HLv tinh thần cho SBTC dc k ak
6941,2,Viết cái bài chia tay nghe rác vcl
6942,0,Đéo tin đc có ngày phải tự tay gỡ cái huy hiệu fan ra 
6943,1,Thành Luân mùa sau trụ hạng cmnr ..
6944,0,"Nguyên cái VCS h còn mỗi Gam có cửa để đi cktg. Mà ra nó đấm như con thì hiểu mấy cái đội còn lại nó thối nát tới mức nào. Giờ lương đủ ăn rồi, hết thời thì ta về làm vài trận custom vs abe là thành streammer có view vẫn vừa chơi game vừa có tiền  T… "
6945,2,"Tuấn Dũng dẹp mẹ đi, dí b fl cái page này"
6946,0,Haha biết ngay mà GAM Soay Đơ rồi
6947,1,Hoàng Nam đ ai tiêu chuẩn kép như m chúc kình địch vô địch ạ
6948,0,-1 SE con
6949,0,"Slayder lại bỏ đội yếu đi theo đội mạnh hơn à
Hy vọng sẽ được ra thế giới chứ cái dớp từ đợt Huỳnh Phương nặng quá"
6950,2,Bọn media súc vật vẫn chưa chịu xóa cái văn chia tay rác rưởi này nữa à Đúng lũ mọi rợ bẩn thỉu
6951,0,t sẽ đợi nhà đầu tư mới là gì rồi unfollow sau
6952,0,Thuận Minh dẹp luôn  GAM TIME thôi
6953,0,Huy Phạm t qua gam đây secon
6954,2,Hoàng Dương trông hèn vcl bạn ạ 
6955,0,Gam Slayder Trần Anh Khoa
6956,0,Quang Dũng em ơi
6957,0,Huy Trịnh GAM TIME
6958,1,Kich vậy chỉ oke khi mang dc Sofm về! Ko dc thì chim cút 
6959,1,Cook  anh 3 bán cổ phần là đẹp
6960,0,Trương Trường Phi Nó diễn ác 
6961,1,SE Cút
6962,1,Trần Tuấn Trung quả cap rác chưa kìa 
6963,0,Mua sau vô địch cho nó biết cái sai
6964,0,Thọ Phạm đây r
6965,0,Thích làm fan SE vì tấu hài và conten chứ có tý chuyên nghiệp nào đéo đâu =]]
6966,0,Trung Phạm Chí Công búuuuuuuuu gam time
6967,0,se giải tán thôi chứ trụ hạnh còn k bt nổi hay k
6968,0,toang 
6969,0,GAM Slayer go brrrrrr
6970,1,Nguyễn Nghĩa cook thật r fen
6971,0,"SE tuyển team để trụ hạng à
NĐT biết chơi game không vậy "
6972,0,Hay và chúng ta có GAM slayer
6973,0,Kha Vĩnh Khiêm ủa này là lọc fan đúng ko
6974,0,Chúc SE ở nhà coi CKTG
6975,1,"Quả cap farewell như 1 lũ trẻ trâu, bảo sao toàn làm lu dơ"
6976,0,Hà Duyên Cường ông nghĩ sao về se shogun
6977,0,Thanh Tùng xin ha
6978,0,Gam
6979,0,Đội đánh thăng hạng đầu tiên có rồi tìm thêm đội nữa thôi
6980,0,Về GAM là hợp lý lắm Der ạ
6981,0,doc cai van ngua' the nhi
6982,0,Hoàng Quốc Đạt bt chưa c
6983,0,Phúc An coi cmt cho dzui
6984,0,ac 
6985,0,chịu
6986,0,Ngọc Hải mùa sau out top
6987,1,Chia tay bố mày qua GAM đây. Đánh mẹ gì nửa thằng chó ba đầu vs sgb nó kí vô đầu
6988,1,SE đần Đào Hữu Đức
6989,0,SBTC là Sống Bằng Tình Cảm dữ chưa hay là Sống Bẩn Tính Ch…
6990,2,Đăng cái bài chia tay ncc
6991,2,Tôi nói thật nhà tài trợ mới của SE ng.. Như con lợ..
6992,0,Võ Minh coi cái stus kìa
6993,0,Nguyễn Bảo Khanh quả văn chia tay z chết r 
6994,0,"bán slot , giải tán , khỏe ! Muối Tiêu"
6995,0,Gam time Tiên Chinh
6996,0,Toang
6997,0,Rớt hạng
6998,1,Minh Nhật mùa này cút r
6999,0,Khoa Đỗ thoi roi ta da xa nhau
7000,0,Phan Phú Đức tới chơi ha
7001,0,cái văn nghe xàm z
7002,0,Anh Nhat rồi ai ad
7003,0,Xêm ChÙa chia tay cảm lạnh v =]]
7004,0,Nguyễn Anh Dũng đi ăn phở thật
7005,2,Sống bằng tình cảm con cặc
7006,0,Thôi xog se quả này top 7
7007,0,qua GAM rồi Vịnh Huỳnh
7008,0,Huỳnh Kiệt gòi luôn se đi
7009,0,Phạm Mạnh top 4 khó quá
7010,0,Trần Đức Dũng Chúc mừng GAM vô địch cktg
7011,0,Ngọc Duy mùa sau toang r
7012,0,Thái Quốc Nguyễn má cái văn chia tay 
7013,0,Khang Hà Vĩ t sắp thành Gamcon rồi
7014,0,Lam Huy mùa sao đánh vcsB
7015,0,shock quá Hưu Gia Huy
7016,0,Phạm Đức Lương trao cúp
7017,0,Thua
7018,0,Ōu Pān Yǒng Gam Slayder r còn gì
7019,1,Trần Tuấn Bảo cay vcl
7020,0,Tỷ Nguyễn xin dô đi
7021,0,ok bye SBTC
7022,0,Hồng Sơn mua sau tru hang
7023,1,Se cut
7024,0,Đố bạn
7025,1,Trương Thế Vinh Cook hẳn
7026,0,Nguyễn Đạt anh nói có sai k 
7027,0,Wellcome SE Sofm
7028,0,Đức Minh thoat fan di ba
7029,0,Nghỉ
7030,1,vcl
7031,1,Nguyễn Eki thôi cook
7032,0,kaka
7033,1,Hiếu Nghĩa cook thôi anh ơi
7034,0,SE khoi danh giai mua he` cung duoc.
7035,0,Bán tk hay nhất troh team 
7036,2,Media vip Như con c t
7037,1,Lê Trần Đức Tùng Dương gam slayder à  se cook luôn
7038,0,Hồng Thanh Tuấn có lẽ nào
7039,0,Lưu Giang về gam mùa sau giải 1 đội luôn
7040,2,Óc c** chuyển nhượng. Bán slot m* đi
7041,1,Thành Đạt Cook 
7042,0,chats
7043,1,vcll
7044,1,wtf!
7045,0,Lưu Bảo Long gam có xạ thủ ngon r
7046,0,GAM time!!! -1 fan SE
7047,0,Hoàng Long nói thì đ nghr
7048,0,đừng để vụ này chìm..
7049,1,Đỗ Trường An caption thánh cmnr 
7050,1,Ờ ..... dcm đừng wellcom style là đc
7051,0,Bom TấnTrung bao giờ lên bài vậy shop
7052,0,Nguyễn Châu Quế Anh không hiểu luôn 
7053,0,"GG
Hiếu Nguyễn"
7054,0,ai dạy viết cap v 
7055,0,Nguyễn Thái Dương quả cap 
7056,0,Quốc Huy cứu t m ơi
7057,0,xong....
7058,0,Sang Nguyen gam sỳ lây đoe
7059,0,"G A M, GAM Việt Nam Việt Thảo"
7060,0,"Huỳnh Tấn Lợi
k sao đâu"
7061,0,se top 8 let gooo
7062,0,Võ Nguyễn Duy Tân đơ đi rồi 
7063,0,Cẩn Ngọc Trần giờ ra thế giới sao KT chịu nổi 
7064,0,Thiện Phương Lê Quốc Nguyên SE Cần 2 bạn
7065,0,Vinh Raymond gam time
7066,0,Nguyễn Ngọc Quốc Khánh lmao rồi
7067,0,No comment...
7068,0,Bảo Khánh media dot nen anti ong oi
7069,0,Minh Thư kì quá à
7070,0,Thái Dương đổi ingame hoy
7071,0,Anh Hoang hzzz
7072,0,Tony Lê mùa này vô đc playoff k a
7073,0,Nghi vấn nđt mới là fan gam
7074,0,Hà Vũ Minh Đức van chia tay tnay day\
7075,0,Siu
7076,0,Duy Anh +2 fan Gam
7077,1,Chỉ giỏi làm ba cái content bẩn chứ làm đc mẹ gì đâu. 3 rọi mà k là người đại diện hình ảnh thì còn lâu tụi bây mới đc để ý như này
7078,0,Welcome thêm Sofm may ra đc đi CKTG chứ cái line up hlv kiểu này kịch kim top 4
7079,0,Chắc nốt mùa này giải tán
7080,0,SE phản bội tôi
7081,0,Như Palette đã từng nói
7082,0,Ren đưa mấy đứa em về để Naul nó canh me chức HLV trưởng đá chén cơm Ngài Ren
7083,2,"Clma nghe media tưởng hlv mới là người đẳng cấp, giỏi cỡ nào..thay được cả Ren. Hoá ra hlv người nhà #1"
7084,0,qua nhieu  Thong bao chinh thuc
7085,1,"đâm sau lưng, nghe như lời đồn"
7086,0,Update: em quên luôn con cánh cụt nên chắc là nhiều người hiểu nhầm. Em công khai xin lỗi ạ
7087,0,Link + hình bình luận đây vì em còn phải hỏi mà
7088,0,ht… 
7089,0,HLV người nhà #1 nâng cấp lên HLV trưởng
7090,0,Kick Ren để tuyển HLV có tiếng khác hoặc đưa Sergh lên lại t còn thấy có hope  Thôi thôi mùa cuối giải tán !!!
7091,2,"Kh hiểu HĐQT tai sao lại kick Ngài Nguyễn Văn Trọng , là 1 fan từ những ngày đầu thành lập team , mùa trước là cái mùa sáng nhất tới giờ , các tuyển thủ và hlv đang vào form với nhau . Nhà Đầu Tư mới như cái đb"
7092,0,HLV game này tính ra cũng dễ he
7093,0,"Đưa 2 ông này lên là SBTC có mục tiêu mới còn kịch tính hơn cả mục tiêu đi CKTG, đó là trụ được top4"
7094,0,-1 HLV người nhà +1 HLV trưởng 
7095,0,best editer đi làm hlv ạ 
7096,0,Hay lắm nhaaaa
7097,0,Khi Nào VCS Khởi Động
7098,0,Sẽ Có Câu Trả Lời
7099,0,Nếu Là Một Fan Thật Sự Của SBTC AE Nên Tôn Trọng… 
7100,0,Huỳnh Tấn Lợi giải tán à
7101,1,"Wtf Naul thay Ren 
cook ngay từ vòng đỗ xe luôn hả"
7102,0, ông cần cho nghỉ thì k cho nghỉ. Ông cần giữ lại thì kick. Thôi xem thầy ba cho lành. Chứ sbtc này thì no hope rồi 
7103,1,"Thôi CKTG đ gì nữa
mùa này top7, mùa sau cút xuống VCSB"
7104,0,Nếu như là THANK YOU DNK thì anh em biét SE đang dồn tiền để sắm ai rồi đó ....
7105,0,Chính xác tin chuẩn
7106,0,và đó là Sof............… 
7107,0,Tưởng nhà đầu tư mới kích Ren để mang hlv mới nào khác về để tăng sức mạnh + chất lượng đội hình
7108,0,Hoá ra kích Ren xong cho 2 ông trợ lý làm hlv để đỡ tốn lương 
7109,0,Chính sách ác
7110,0,up cnay lẹ lên đi ad
7111,0,"Ngài Ren còn k nghe, đưa Naul lên mạnh ai nấy đánh "
7112,0, nếu như đây mà là cú chốt cho dàn hlv thì đây sẽ là nhà đầu tư nhạt nhẽo nhất lịch sử VCS
7113,0,"Đưa 2 ông thần này lên làm HLV thì “Mục Tiêu mùa này của chúng ta là trụ hạng , mà là hạng 4”"
7114,0,Đua trụ hạng à
7115,0,No top 4
7116,0,Thị trường chuyển nhượng mùa này căng quá ta
7117,1,"SE mùa nay tranh vé đi Hàn, Hàn gió đá"
7118,0,Có khi nào content . Năm nay có giải trẻ . Bề nổi thì cho Ren làm team trẻ nhưng bề chìm vẫn hỗ trợ k nhỉ 
7119,0,"Ren giỏi thế mà kick àk, hay Ren về lại SGB hay qua Gam nhở"
7120,0,r mùa này đua top 7
7121,0,Rất là khó hiểu với quyết định chính thức này!!! Mùa sau mà bết bát chắc đi làm fan trung lập luôn quá ……
7122,0,Theo tui thấy này chỉ là cải tổ đội hình để giảm quỹ lương là chính spot thì k thể thi đấu do dnk đang có phong độ tốt và thường thì cặp mid rừng phải đi chung nên dnk có nội tại k thể dự bị còn sợ không ngài Ren thì khó theo mình thấy thì phần ban pic… 
7123,1,Vâng không ghét naul nhưng quyết định ban quản lý như quần què  quá thất vọng
7124,0,Với sự thay đổi này tôi quyết định đéo làm fan SE nữa
7125,0,"Hông ấy anh Hype qua làm editor cho Vcs Studio được không  Hồi Evos anh gánh cả cái VCS , giờ Vcs highlight này nọ toàn bê bên lol esport về."
7126,1,"Đổi mấy thần đằng trong team trc khi đổi hlv, lối chơi là do hlv định hỉnh đổi suốt v thành cái rạp xiếc giải trí mỗi cuối tuần hả se đần"
7127,0,"Kick Ren, HLV top VCS đưa về Naul HLV đua trụ hạng. Thật là quyết định tuyệt vời của ban lãnh đạo SBTC."
7128,0,Triệu Đạt t bt ngay mà t nên nghỉ làm fan từ cái lúc mà CL7 giải nghệ r
7129,1,SE hết vốn rồi hả clm 
7130,0,Đừng nói ông Hype này với ông làm mic check ở Evos là 1 nhé
7131,0,Ren ko heahcoach do có cv riêng hay gì trên danh nghĩa thôi chứ phía sau vẫn là t nghi vẫn là Ren. Bổ nhiệm Naul lên HLV trưởng thì t tin rằng vẫn có Se Ren
7132,0,Content thôi ae
7133,0,Naul trước mid k thua ai đâu ra thế giới cx thể hiện đc tốt se tâm lí biết đâu naul thể hiện tốt thì saoo
7134,0,Các fen cứ bình tĩnh. Thị trường chuyển nhượng chưa đóng mà anh em 
7135,0,ủa sao kêu công bố nốt 
7136,0,mọi người cho mình hỏi HYPE là ai z ạ 
7137,1,Năm nay côk 
7138,0,3h rồi bài đâu hả neit
7139,0,Chả lẽ ren về lại sgb 
7140,0,Nhà đầu tư mới có quan vệ máo mủ gì với Todd Boehly không v 
7141,0,Vẫn lót đường cho gam
7142,0,"Cái anh em cần là thank kiu dnk , well come ego"
7143,0,"Thank kiu nper, well come hasmed"
7144,0,"Tự nhiên kick ren chi ko bjt, rồi mạnh ai người đó đánh tiếp hả"
7145,0,Thấy tội Slayder rồi đó
7146,0,"Top 4, no hope
tưởng bom tấn thế nào"
7147,0,nhà đầu tư mới đồ đầu tư mạnh đồ ác !!
7148,0,kick slayder gì mà lên post lâu v
7149,0,chuan bi giua mua la thank you SE la dep.
7150,0,Thank you slayder là cuối mùa xuống giải hạng 2 đánh
7151,1,vcl ko phải Se Sofm à 
7152,0," Hype nhân tố quan trọng của SE , từ"
7153,0,Naul mà nhằn nhằn đấm luôn naul
7154,0,"Naul cố lên
Trust the process !!!"
7155,0,Thiên Phúc ưng nắm
7156,1,+2 bù nhìn 
7157,1,Kick Ren đưa ông bù nhìn lên làm Head Coach 
7158,1,Cook không nói nhiều  Tân Lê
7159,0,Đang top2 cái tự nhiên thay hlv. Đúng là người có tiềnnhà đầu tư có lối đi riêng
7160,0,1 từ thôi: Nát 
7161,0,"""ban hlv mạnh nhất VCS"" riết làm trò con bò không"
7162,0,"Team này giờ là team content rồi chứ không phải lol esport nữa, mùa sau khỏi trụ hạng nha, ggwp"
7163,0,Nguyên Lê rồi thay máu dữ chưa ô 
7164,0,Cuối năm lại
7165,0,Thank you naul
7166,0,Tưởng thay bằng anh này chứ
7167,0,Fc tấu hề à  băng băng về đích với cái cột sống vỡ vụn của slayder và trụ hạng thành công
7168,0,"đọc thấy cái từ "" chắc hẳn"" là thấy xong rồi đấy."
7169,0,fan Abe thôi Abe còn ủng hộ thì còn xem se Chứ mong đợi gì
7170,0,"Vâng thay máu để tăng tiến sức mạnh , nhưng sức mạnh này lạ quá"
7171,0,"Headcoach nhìn phát chán hẩn , tưởng Ren đi thì có 1 headcoach nào boom tấn chứ , ai dè thất vọng quá"
7172,0,Hình ảnh này sẽ xuất hiện always
7173,0,Thế này thì mùa sau biết làm fan đội nào đây
7174,0,NGÀI Ren qua GAM thì cktg là của chúng ta
7175,0,Thầy Liêu vs Ngài Ren nói còn ko nghe lời thì Naul tuổi gì nói bọn nhóc nó nghe trời. 
7176,0,với dàn hlv này thì ả SE con chúng ta có thể nghĩ tới những trận derby đáy bảng xếp hạng gạt giò top 4 rồi nghe thoi đã thấy bantumlum
7177,0,Để Naul vào thì để Coach 3RB lên oke hơn 
7178,0,học trò đá chén cơm người thầy 
7179,0,Trụ hạng thành công : 
7180,0,Quốc Đạt chuyển sang fan gam nha
7181,0,Khứa hype từ tuyển thủ chuyên nghiệp rồi kiêm luôn editor rồi bây giờ làm trợ lý HLV đéo thể tin được
7182,1,"Vãi l, kick ren để bù nhìn vào  đúng là nhà đầu tư mới vậy là thiên thần dữ chưa"
7183,0,"Cảm ơn NGÀI REN đã out team , và cho tụi nhỏ 1 cơ hội làm HLV RẠP XIẾC SE"
7184,1,Mùa hè coi như cook  hướng dẫn từ out top4 đến chót bảng
7185,0,Bom tấn dữ chưa 
7186,1,nó đá ngài Ren ra xong nó lên làm head coach xong team mùa này cook luôn
7187,0,đã vậy thì tha cho slayder đi để nó có cơ hội đi cktg .
7188,0,Để không đội quần ra đường thì mùa sau không coi vcs nữa 
7189,0,thoi mua nay toang r
7190,0,thank you Bigkoro vs Scary nữa 
7191,0,-1 Neit
7192,0,Đưa Naul lên thì sbtc mạnh mà. Mạnh ai nấy đánh 
7193,2,Mùa này ăn L rồi ....
7194,0,Còn Ren thì hoặc mai trong top 4 ...ren uot r đưa 2 thg ông thần này lên xog
7195,1,"SBTC giàu lắm, nhưng mà lại đang phải đôn mấy thằng này lên làm HLV hài vl, Ren đi là do không deal được mức lương thôi, nó dẫn SE lên top 2 nó đòi hỏi lương cao nhưng k chấp nhận thì đi là đúng r!!! nói nghèo thì tự ái."
7196,1,Nhà đầu tư kick Ren rồi đưa 2 ông trợ lý lên chức để giảm quỹ lương à. Đầu tư kiểu đi xuống vậy thì mùa này SE cook chắc
7197,0,"Có REN còn gồng đc cái top 2, giờ chắc ko tranh nổi với TW quá"
7198,0,Mang bom tấn sena về khéo còn hay hơn 
7199,0,"Rồi kích ngài Ren t đi… Xong đưa 2 ông thằng này lên làm HLV Trưởng vs Phó…
Nhà tài trợ mới có lối đi riêng..  không thèm top1/2 đi CKTG. Mà muốn chắc xuất trụ hạng"
7200,1,giống cái team con gà nào đó rồi đó. kick hlv có tiếng đem về hlv đua top 4  lại thêm 1 mùa giải trắng tay. SBTC sống bằng tính content có khác
7201,0,Đâu phải đánh hay là làm hvl giỏi. Có tư duy theo kịp meta . Nói ae phải nghe lời. T thấy chưa đủ trình
7202,1,let him cook
7203,0,"Rồi xong.. SBTC cút rồi..thử dự đoán SE mùa tới vô địch với vị trí top 5 :"""
7204,0,"r xong, out top "
7205,0,"Ông trùm Editor lên HLv rùi hả mn
tajios mấy hyper"
7206,0,Vi Huỳnh Tiến Đạt cạnh tranh suất đánh A nào gogo 
7207,0,đợi thời gian trả lời
7208,1,Coi như đi rồi. Mé cái team này đang tưởng ổn giờ lại bất ổn. Dẹp team là vừa rồi
7209,0,rồi nhắm đi cktg đc ko 
7210,0,"Kick gần sát mùa giải, ác nhơn thất đức"
7211,0,Hlv người nhàaaaa
7212,1,Rồi hlv dữ chưa..Vcl kick Ren để đưa 2 thằng này lên 
7213,0,"Nghỉ thôi
mùa sau out top 4"
7214,0,tôi hóng Pê Lu phân tích vụ này 
7215,0,Trụ hạng Esport
7216,0,Out top VCS mùa hè
